,0,1
12175,1670409206,0.0
12176,1670409207,0.0
12177,1670409208,0.5005191999999999
12178,1670409209,0.4994808
12179,1670409210,0.0
12180,1670409211,0.0
12181,1670409212,0.0
12182,1670409213,0.0
12183,1670409214,0.0
12184,1670409215,0.0
12185,1670409216,0.0
12186,1670409217,0.0
12187,1670409218,0.0
12188,1670409219,0.0
12189,1670409220,0.0
12190,1670409221,0.0
12191,1670409222,0.0
12192,1670409223,0.0
12193,1670409224,0.0
12194,1670409225,0.0
12195,1670409226,0.0
12196,1670409227,0.5001926999999999
12197,1670409228,0.49980729999999995
12198,1670409229,0.0
12199,1670409230,0.0
12200,1670409231,0.0
12201,1670409232,0.0
12202,1670409233,0.0
12203,1670409234,0.0
12204,1670409235,0.0
12205,1670409236,0.0
12206,1670409237,0.0
12207,1670409238,0.0
12208,1670409239,0.0
12209,1670409240,0.0
12210,1670409241,0.0
12211,1670409242,0.0
12212,1670409243,0.0
12213,1670409244,0.0
12214,1670409245,
12215,1670409246,
12216,1670409247,0.0
12217,1670409248,0.0
12218,1670409249,0.0
12219,1670409250,0.0
12220,1670409251,0.0
12221,1670409252,0.0
12222,1670409253,0.0
12223,1670409254,0.0
12224,1670409255,0.0
12225,1670409256,0.0
12226,1670409257,0.0
12227,1670409258,0.0
12228,1670409259,0.0
12229,1670409260,0.0
12230,1670409261,0.0
12231,1670409262,0.500447
12232,1670409263,0.49955299999999997
12233,1670409264,0.0
12234,1670409265,0.0
12235,1670409266,0.0
12236,1670409267,0.0
12237,1670409268,0.0
12238,1670409269,0.0
12239,1670409270,0.0
12240,1670409271,0.0
12241,1670409272,0.0
12242,1670409273,0.0
12243,1670409274,0.0
12244,1670409275,0.0
12245,1670409276,0.0
12246,1670409277,0.0
12247,1670409278,0.0
12248,1670409279,0.0
12249,1670409280,0.5001569
12250,1670409281,0.4998431
12251,1670409282,0.0
12252,1670409283,0.0
12253,1670409284,0.0
12254,1670409285,0.0
12255,1670409286,0.0
12256,1670409287,0.0
12257,1670409288,0.0
12258,1670409289,0.0
12259,1670409290,0.0
12260,1670409291,0.0
12261,1670409292,0.0
12262,1670409293,0.0
12263,1670409294,0.0
12264,1670409295,0.0
12265,1670409296,0.0
12266,1670409297,0.0
12267,1670409298,0.0
12268,1670409299,0.0
12269,1670409300,0.49921289999999996
12270,1670409301,0.5007870999999999
12271,1670409302,0.0
12272,1670409303,0.0
12273,1670409304,0.0
12274,1670409305,0.0
12275,1670409306,0.0
12276,1670409307,0.0
12277,1670409308,0.0
12278,1670409309,0.0
12279,1670409310,0.0
12280,1670409311,
