,timestamp,status
2530,1662606380.5293245,S
2531,1662606396.309974,S
2532,1662606418.0305305,S
2533,1662606442.722713,S
2534,1662606462.9843464,S
2535,1662606483.6912832,S
2536,1662606525.2735093,S
2537,1662606543.8260927,S
2538,1662606579.8552425,S
2539,1662606622.4168406,S
2540,1662606667.8121872,S
2541,1662606687.0972326,S
2542,1662606705.9985666,S
2543,1662606746.4197197,S
2544,1662606765.9251108,S
2545,1662606784.9353127,S
2546,1662606801.3761728,S
2547,1662606816.7031605,S
2548,1662606835.7733426,S
2549,1662606854.8217726,S
2550,1662606873.0449312,S
2551,1662606892.207053,S
2552,1662606910.6935625,S
2553,1662606926.8866997,S
2554,1662606939.0679746,S
2555,1662606953.0049932,S
2556,1662606968.5055788,S
2557,1662606983.5006602,S
2558,1662607005.6901367,S
2559,1662607029.1838663,S
2560,1662607049.4677773,F
2561,1662607110.2740698,S
2562,1662607133.423178,F
2563,1662607191.2133288,F
2564,1662607249.1486993,S
2565,1662607267.2967947,S
2566,1662607287.5594878,F
2567,1662607344.6896896,S
2568,1662607359.9001727,S
2569,1662607382.5720012,F
2570,1662607439.6168344,S
2571,1662607458.3138463,S
2572,1662607477.0644975,S
2573,1662607493.6184998,S
2574,1662607514.922402,S
2575,1662607535.1111286,S
2576,1662607570.5591972,S
2577,1662607618.1296883,S
2578,1662607638.557027,S
2579,1662607675.8402529,S
2580,1662607698.2152152,S
2581,1662607722.7291174,S
2582,1662607745.3096182,S
2583,1662607770.6036544,S
2584,1662607787.343135,S
2585,1662607806.7570257,S
2586,1662607848.6735897,S
2587,1662607869.4477031,S
2588,1662607892.4190576,S
2589,1662607910.019594,S
2590,1662607925.62612,S
2591,1662607944.5439508,S
2592,1662607966.0655394,S
2593,1662608004.5514617,S
2594,1662608017.0793524,S
2595,1662608034.446996,S
2596,1662608055.492264,F
2597,1662608113.253188,F
2598,1662608170.0241659,S
2599,1662608189.2424743,F
2600,1662608247.2064476,S
2601,1662608267.4521472,S
2602,1662608288.8547747,S
2603,1662608330.9082966,S
2604,1662608351.084612,S
2605,1662608368.0243635,S
2606,1662608388.445367,S
2607,1662608425.192775,S
2608,1662608444.74662,S
2609,1662608462.6692927,S
2610,1662608478.0750072,S
2611,1662608499.0521357,S
2612,1662608519.7511847,S
2613,1662608542.1058228,S
2614,1662608561.5004992,S
2615,1662608579.736475,S
2616,1662608597.7347033,S
2617,1662608614.8089898,S
2618,1662608631.8909209,F
2619,1662608689.3462226,S
2620,1662608703.6866455,S
2621,1662608746.7683024,S
2622,1662608761.830446,S
2623,1662608799.9916463,S
2624,1662608840.6775608,S
2625,1662608855.986012,S
2626,1662608872.0226026,S
2627,1662608913.5052655,S
2628,1662608956.0489984,S
2629,1662608975.5652397,S
2630,1662608995.0365849,F
2631,1662609053.0686882,F
2632,1662609110.2165484,F
2633,1662609167.3656096,S
2634,1662609189.861855,S
2635,1662609210.1310368,S
2636,1662609231.3122232,S
2637,1662609246.8504226,S
2638,1662609268.0992472,S
2639,1662609288.8101308,S
2640,1662609302.6805024,S
2641,1662609318.2706525,S
2642,1662609334.9085875,S
2643,1662609356.2225146,S
2644,1662609375.0665703,S
2645,1662609391.3040955,S
2646,1662609428.8401873,S
2647,1662609447.9792054,S
2648,1662609462.76315,S
2649,1662609481.8023639,S
2650,1662609497.0662956,S
2651,1662609536.754092,S
2652,1662609554.0044806,S
2653,1662609593.9642467,S
2654,1662609611.6530142,S
2655,1662609650.9906175,S
2656,1662609670.6353128,S
2657,1662609691.3871107,S
2658,1662609711.2560384,S
2659,1662609732.882432,S
2660,1662609748.6348002,S
2661,1662609766.3285203,S
2662,1662609789.2634182,S
2663,1662609807.5567856,S
2664,1662609826.6593177,S
2665,1662609865.5287178,S
2666,1662609889.1764328,S
2667,1662609915.0208275,S
2668,1662609930.7173965,S
2669,1662609947.7984965,S
2670,1662609968.3841665,S
2671,1662609987.9901302,S
2672,1662610011.2416992,S
2673,1662610034.5821018,S
2674,1662610076.22984,F
2675,1662610132.9049125,F
2676,1662610191.358058,S
2677,1662610213.0021596,S
2678,1662610231.3856294,S
2679,1662610250.1975677,F
2680,1662610307.8934047,F
2681,1662610365.4218993,S
2682,1662610411.7339573,S
2683,1662610449.3938015,S
2684,1662610468.0817304,S
2685,1662610489.248736,S
2686,1662610510.9369702,S
2687,1662610527.1975265,S
2688,1662610544.632504,S
2689,1662610564.0359814,F
2690,1662610620.5049257,S
2691,1662610641.4716084,S
2692,1662610656.1217062,S
2693,1662610698.0210276,S
2694,1662610741.1687574,S
2695,1662610765.792865,S
2696,1662610783.2976685,S
2697,1662610800.6249425,S
2698,1662610815.6510854,S
2699,1662610857.9944947,S
2700,1662610906.1435142,F
2701,1662610962.3935568,S
2702,1662610985.207443,S
2703,1662611030.6106932,S
2704,1662611052.0058916,S
2705,1662611071.0508938,S
2706,1662611087.968633,S
2707,1662611107.0570152,S
2708,1662611125.9353237,S
2709,1662611148.6699662,S
2710,1662611190.87626,S
2711,1662611205.3422642,S
2712,1662611243.1766577,S
2713,1662611264.7044537,S
2714,1662611284.238418,F
2715,1662611342.7169788,F
2716,1662611400.9807944,S
2717,1662611414.9695573,S
2718,1662611436.1802163,S
2719,1662611454.939626,S
2720,1662611474.4347956,S
2721,1662611515.4041564,F
2722,1662611571.9647644,S
2723,1662611615.121554,S
2724,1662611627.1780162,S
2725,1662611666.1869366,S
2726,1662611682.8611815,S
2727,1662611727.7432795,S
2728,1662611746.933762,S
2729,1662611768.6846955,S
2730,1662611786.388098,S
2731,1662611800.963119,S
2732,1662611818.0616674,S
2733,1662611832.8014398,S
2734,1662611850.2476938,S
2735,1662611872.7338722,S
2736,1662611916.3429754,S
2737,1662611957.5935616,S
2738,1662611972.8749797,S
2739,1662611992.5114756,S
2740,1662612012.7824645,S
2741,1662612028.4752462,S
2742,1662612044.3163052,S
2743,1662612064.1694374,S
2744,1662612093.0128977,S
2745,1662612108.5537212,S
2746,1662612124.4919093,S
2747,1662612141.712847,S
2748,1662612164.8872018,S
2749,1662612182.3632884,S
2750,1662612204.9847796,S
2751,1662612220.5487444,S
2752,1662612236.0963976,S
2753,1662612253.983466,S
2754,1662612271.4478693,S
2755,1662612283.2830265,S
2756,1662612295.7401395,S
2757,1662612312.0014172,S
2758,1662612332.776714,S
2759,1662612372.457792,S
2760,1662612392.7070236,S
2761,1662612411.2474456,S
2762,1662612427.2445965,S
2763,1662612445.887117,S
2764,1662612468.0536675,S
2765,1662612485.7972877,S
2766,1662612507.2046478,S
2767,1662612522.8144917,S
2768,1662612539.8277242,S
2769,1662612562.863528,F
2770,1662612620.2678921,S
2771,1662612642.5737922,S
2772,1662612661.6181493,S
2773,1662612684.0737505,S
2774,1662612704.648379,S
2775,1662612727.0679276,S
2776,1662612765.2737057,S
2777,1662612791.2933228,S
2778,1662612807.5816247,S
2779,1662612848.2670743,S
2780,1662612867.2108603,S
2781,1662612886.7337277,S
2782,1662612910.4396179,S
2783,1662612929.62961,F
2784,1662612986.4362633,S
2785,1662613004.3396735,S
2786,1662613027.816953,S
2787,1662613064.939928,S
2788,1662613085.148498,S
2789,1662613126.2422092,S
2790,1662613140.6001937,F
2791,1662613196.5093927,S
2792,1662613213.895553,S
2793,1662613233.357882,S
2794,1662613251.7304676,S
2795,1662613268.6136076,S
2796,1662613287.8595617,S
2797,1662613327.2095582,S
2798,1662613349.1095383,S
2799,1662613394.285489,S
2800,1662613414.1238563,S
2801,1662613433.835014,S
2802,1662613453.1728692,S
2803,1662613473.488397,S
2804,1662613495.2369585,S
2805,1662613511.0831642,S
2806,1662613530.9440846,S
2807,1662613549.26377,S
2808,1662613567.0980306,S
2809,1662613583.9941003,S
2810,1662613626.4292085,S
2811,1662613642.027721,S
2812,1662613681.2825434,S
2813,1662613697.1893525,S
2814,1662613712.8840172,S
2815,1662613732.9221046,S
2816,1662613748.9468753,S
2817,1662613773.6148922,S
2818,1662613790.6198382,S
2819,1662613808.9643168,F
2820,1662613867.330159,S
2821,1662613883.8685834,S
2822,1662613907.6192827,S
2823,1662613952.0512578,S
2824,1662614000.4402623,S
2825,1662614020.677935,S
2826,1662614035.892788,S
2827,1662614059.652186,F
2828,1662614116.3995554,F
2829,1662614173.2894573,S
2830,1662614195.7111733,S
2831,1662614215.592706,F
2832,1662614274.1307905,F
2833,1662614333.433633,S
2834,1662614350.109892,S
2835,1662614365.888347,S
2836,1662614383.3285,F
2837,1662614439.8915524,F
2838,1662614497.4762678,S
2839,1662614517.3441613,S
2840,1662614555.6107075,S
2841,1662614577.9944155,S
2842,1662614599.950951,S
2843,1662614619.9366927,S
2844,1662614642.5546052,S
2845,1662614656.2534132,S
2846,1662614673.1348727,S
2847,1662614696.3945568,S
2848,1662614710.7288764,S
2849,1662614725.6339388,S
2850,1662614744.792095,S
2851,1662614768.100329,S
2852,1662614787.4962425,S
2853,1662614816.175791,S
2854,1662614831.7364085,S
2855,1662614850.9074266,S
2856,1662614867.8517802,S
2857,1662614882.4068046,S
2858,1662614903.5587733,S
2859,1662614918.2061057,S
2860,1662614936.6805434,S
2861,1662614957.78922,S
2862,1662614976.6244583,S
2863,1662614996.7045033,S
2864,1662615018.9730399,S
2865,1662615034.8119345,S
2866,1662615057.0599637,S
2867,1662615076.770752,S
2868,1662615093.1675858,S
2869,1662615136.0137622,S
2870,1662615175.6194499,S
2871,1662615202.1878026,S
2872,1662615222.4119725,S
2873,1662615242.9061637,S
2874,1662615265.8863869,S
2875,1662615290.669672,S
2876,1662615330.761559,S
2877,1662615347.2705293,S
2878,1662615362.7419996,S
2879,1662615385.4634488,S
2880,1662615406.0069954,S
2881,1662615421.411543,S
2882,1662615439.2975302,S
2883,1662615455.2745054,S
2884,1662615476.2711236,S
2885,1662615500.1225944,S
2886,1662615517.4141421,S
2887,1662615538.650098,S
2888,1662615580.1149127,F
2889,1662615637.040028,S
2890,1662615655.52912,S
2891,1662615701.1751902,S
2892,1662615724.5392325,S
2893,1662615742.9145155,S
2894,1662615761.2049506,S
2895,1662615774.5064938,S
2896,1662615793.3158906,S
2897,1662615808.87099,S
2898,1662615832.8347456,S
2899,1662615855.1335886,F
2900,1662615913.3421972,S
2901,1662615932.814002,S
2902,1662615973.68154,S
2903,1662615986.969947,S
2904,1662616004.940845,S
2905,1662616020.6010094,S
2906,1662616040.7156262,S
2907,1662616056.0298579,S
2908,1662616076.19872,S
2909,1662616092.6254034,S
2910,1662616112.4006777,F
2911,1662616170.049977,F
2912,1662616227.5616608,S
2913,1662616245.7672615,S
2914,1662616260.8551354,S
2915,1662616281.6572583,S
2916,1662616295.925214,S
2917,1662616334.479246,S
2918,1662616349.904687,S
2919,1662616365.3629456,S
2920,1662616382.7905574,S
2921,1662616401.686965,S
2922,1662616417.468712,S
2923,1662616455.821471,S
2924,1662616470.9911556,S
2925,1662616496.0139894,S
2926,1662616534.1949527,S
2927,1662616551.8692608,F
2928,1662616609.2003858,S
2929,1662616645.8178964,S
2930,1662616668.4129589,F
2931,1662616725.0583317,S
2932,1662616746.8936274,S
2933,1662616787.9975882,S
2934,1662616827.477626,S
2935,1662616845.5451674,F
2936,1662616902.7432857,S
2937,1662616924.1948485,S
2938,1662616939.2957578,S
2939,1662616976.969695,S
2940,1662616997.5220525,S
2941,1662617036.867517,S
2942,1662617056.1293776,S
2943,1662617073.0163465,S
2944,1662617088.4464867,S
2945,1662617105.7000723,S
2946,1662617126.6099377,S
2947,1662617140.9942298,S
2948,1662617169.047681,S
2949,1662617190.0796704,S
2950,1662617207.297638,F
2951,1662617265.7970407,S
2952,1662617281.2646334,S
2953,1662617297.628037,S
2954,1662617313.5413241,S
2955,1662617336.2540967,F
2956,1662617393.2763083,S
2957,1662617435.412636,S
2958,1662617449.887595,S
2959,1662617468.089534,F
2960,1662617525.3677638,S
2961,1662617541.7570338,S
2962,1662617560.463985,S
2963,1662617580.8205073,S
2964,1662617602.3311858,S
2965,1662617617.113265,S
2966,1662617637.4207397,S
2967,1662617678.4348693,S
2968,1662617695.6600914,F
2969,1662617752.3758748,S
2970,1662617771.4755971,S
2971,1662617812.5753179,S
2972,1662617830.6910057,S
2973,1662617847.5047946,S
2974,1662617860.741447,S
2975,1662617897.1676545,S
2976,1662617912.575252,S
2977,1662617941.072942,S
2978,1662617959.8775172,S
2979,1662617980.9887931,S
2980,1662618006.7222762,S
2981,1662618024.1263516,F
2982,1662618078.8260596,S
2983,1662618101.145661,S
2984,1662618123.4266083,S
2985,1662618139.7413194,S
2986,1662618154.1637778,S
2987,1662618174.094291,S
2988,1662618214.0637743,S
2989,1662618243.3501353,S
2990,1662618267.47144,F
2991,1662618324.6349177,S
2992,1662618339.730981,S
2993,1662618359.8512874,S
2994,1662618378.180098,S
2995,1662618396.1205273,S
2996,1662618415.1363,S
2997,1662618430.049099,S
2998,1662618450.621698,S
2999,1662618473.5534256,S
3000,1662618493.5610862,S
3001,1662618513.9431567,S
3002,1662618530.992669,S
3003,1662618551.970073,F
3004,1662618610.2381465,S
3005,1662618624.933355,S
3006,1662618653.3711238,S
3007,1662618670.497006,S
3008,1662618689.3451092,S
3009,1662618708.3457732,S
3010,1662618727.8811495,S
3011,1662618744.3187313,S
3012,1662618760.0002627,S
3013,1662618799.3492498,S
3014,1662618819.4804945,S
3015,1662618835.6176746,F
3016,1662618893.1801112,S
3017,1662618912.1868632,S
3018,1662618930.2334228,S
3019,1662618948.8341138,S
3020,1662618963.5690455,S
3021,1662618979.238029,S
3022,1662618997.4400167,S
3023,1662619014.1778162,S
3024,1662619037.3523889,S
3025,1662619080.4335763,S
3026,1662619103.1547062,S
3027,1662619123.8575952,S
3028,1662619146.985004,S
3029,1662619160.4087002,S
3030,1662619177.0256495,S
3031,1662619195.2012277,S
3032,1662619214.6531162,S
3033,1662619229.0693362,S
3034,1662619244.2880716,S
3035,1662619263.7357738,S
3036,1662619284.1751714,S
3037,1662619305.5206823,S
3038,1662619323.6869013,S
3039,1662619346.501587,S
3040,1662619370.3132539,S
3041,1662619385.1881497,S
3042,1662619397.4414082,S
3043,1662619434.7029762,S
3044,1662619458.06327,S
3045,1662619482.5178988,S
3046,1662619500.917112,S
3047,1662619541.7064373,S
3048,1662619563.039857,S
3049,1662619578.530905,S
3050,1662619596.5906699,S
3051,1662619636.1029088,S
3052,1662619658.896367,S
3053,1662619678.4687843,S
3054,1662619701.7043886,S
3055,1662619716.979612,S
3056,1662619739.175453,S
3057,1662619757.289617,S
3058,1662619772.8603532,S
3059,1662619792.925963,S
3060,1662619816.586808,S
3061,1662619833.6551478,S
3062,1662619854.9133828,S
3063,1662619873.0341754,S
3064,1662619892.1279445,S
3065,1662619916.4577901,S
3066,1662619959.0142543,S
3067,1662619973.5924075,S
3068,1662619999.4819996,F
3069,1662620053.6818123,S
3070,1662620069.1643314,S
3071,1662620094.7798357,S
3072,1662620115.1072435,S
3073,1662620131.3782947,F
3074,1662620189.707616,S
3075,1662620233.3396947,S
3076,1662620254.325062,S
3077,1662620272.6415095,S
3078,1662620291.178464,S
3079,1662620334.5982866,S
3080,1662620356.3198128,S
3081,1662620374.3650796,S
3082,1662620392.491395,F
3083,1662620449.456256,S
3084,1662620467.440093,S
3085,1662620484.805561,S
3086,1662620501.8041708,S
3087,1662620543.290215,S
3088,1662620562.6648703,S
3089,1662620578.002985,S
3090,1662620594.482391,S
3091,1662620617.3466988,S
3092,1662620665.145196,S
3093,1662620686.062386,S
3094,1662620704.8638165,S
3095,1662620724.5217447,S
3096,1662620768.2404425,S
3097,1662620782.8157148,S
3098,1662620802.994001,F
3099,1662620860.8417637,F
3100,1662620916.339661,S
3101,1662620937.055199,S
3102,1662620955.4409404,S
3103,1662620978.5121899,S
3104,1662621003.0963159,S
3105,1662621041.5428507,S
3106,1662621067.7777522,F
3107,1662621123.4887426,S
3108,1662621136.0367022,S
3109,1662621152.9768808,S
3110,1662621167.2158453,S
3111,1662621186.1863673,S
3112,1662621208.7961133,F
3113,1662621267.193371,S
3114,1662621285.73504,S
3115,1662621306.0060787,S
3116,1662621324.412488,S
3117,1662621347.9259968,S
3118,1662621392.5392761,S
3119,1662621414.5530882,S
3120,1662621454.0230825,S
3121,1662621477.0495136,S
3122,1662621499.0441666,S
3123,1662621514.504241,S
3124,1662621532.656539,F
3125,1662621588.9731166,S
3126,1662621610.9103017,S
3127,1662621632.162397,S
3128,1662621655.8489099,S
3129,1662621699.3882217,S
3130,1662621717.6310263,F
3131,1662621772.9961703,S
3132,1662621817.0884511,S
3133,1662621832.823013,S
3134,1662621877.981659,S
3135,1662621901.3748906,S
3136,1662621919.7559674,S
3137,1662621939.9683638,S
3138,1662621964.9371674,S
3139,1662621983.369885,S
3140,1662622003.572564,F
3141,1662622061.510026,S
3142,1662622076.2327504,S
3143,1662622090.7587545,S
3144,1662622113.5167909,S
3145,1662622133.1876528,S
3146,1662622152.5284023,S
3147,1662622169.6022193,S
3148,1662622189.4498563,S
3149,1662622228.3423457,S
3150,1662622243.641789,S
3151,1662622262.4459262,S
3152,1662622301.9890792,S
3153,1662622328.222097,F
3154,1662622386.9895718,S
3155,1662622428.1668758,F
3156,1662622484.7864885,S
3157,1662622503.6500175,S
3158,1662622522.6503506,S
3159,1662622543.837093,F
3160,1662622601.3498328,F
3161,1662622658.0726504,S
3162,1662622699.8951979,S
3163,1662622716.0873249,S
3164,1662622735.7477467,S
3165,1662622753.1507175,S
3166,1662622768.9933383,S
3167,1662622792.0379214,S
3168,1662622809.8720374,S
3169,1662622827.8646195,S
3170,1662622847.219374,S
3171,1662622864.1701832,F
3172,1662622920.8315315,S
3173,1662622943.76862,S
3174,1662622962.8373172,S
3175,1662622977.5035737,S
3176,1662622995.0464702,F
3177,1662623049.1664915,S
3178,1662623062.8642123,S
3179,1662623080.0773718,S
3180,1662623122.9790876,S
3181,1662623147.8543448,S
3182,1662623192.5565875,S
3183,1662623207.9593418,S
3184,1662623248.3100417,S
3185,1662623265.1133482,S
3186,1662623307.1983953,S
3187,1662623322.1084628,S
3188,1662623359.7236352,S
3189,1662623377.1551452,S
3190,1662623392.9384701,S
3191,1662623412.8716025,S
3192,1662623433.212662,S
3193,1662623474.4358242,S
3194,1662623489.7338183,F
3195,1662623547.5026126,S
3196,1662623565.2442799,S
3197,1662623582.5051792,S
3198,1662623601.4615092,S
3199,1662623618.6242483,S
3200,1662623633.3795702,S
3201,1662623648.7195446,S
3202,1662623664.0682025,S
3203,1662623684.7021656,S
3204,1662623727.7844768,S
3205,1662623741.907351,S
3206,1662623760.75913,F
3207,1662623818.1330018,S
3208,1662623833.4663684,S
3209,1662623856.8941994,S
3210,1662623877.7866156,F
3211,1662623934.5000598,S
3212,1662623950.0072887,S
3213,1662623966.2232459,S
3214,1662623989.9620795,S
3215,1662624004.7123408,S
3216,1662624032.2847555,S
3217,1662624055.9240425,S
3218,1662624077.828052,S
3219,1662624093.129925,S
3220,1662624131.0367682,S
3221,1662624146.5620973,S
3222,1662624189.1465843,S
3223,1662624208.1549675,S
3224,1662624226.3947062,S
3225,1662624241.7636886,S
3226,1662624258.952539,S
3227,1662624302.3251355,S
3228,1662624326.22038,S
3229,1662624340.281002,S
3230,1662624357.082849,S
3231,1662624403.2557435,S
3232,1662624423.714923,S
3233,1662624442.9226391,S
3234,1662624481.2905576,S
3235,1662624505.0265667,S
3236,1662624526.149551,S
3237,1662624548.2184987,S
3238,1662624569.5244062,S
3239,1662624594.531776,S
3240,1662624609.875533,S
3241,1662624629.6752894,S
3242,1662624652.9380364,F
3243,1662624710.2520301,S
3244,1662624727.3810658,S
3245,1662624750.9609756,S
3246,1662624770.535823,S
3247,1662624784.8360105,S
3248,1662624798.812547,S
3249,1662624816.3046417,S
3250,1662624836.8891447,S
3251,1662624861.6247728,S
3252,1662624880.7297611,S
3253,1662624898.7858875,S
3254,1662624922.0167768,F
3255,1662624979.703376,S
3256,1662624999.6855392,S
3257,1662625020.2086742,S
3258,1662625037.7025778,S
3259,1662625059.615157,S
3260,1662625080.5207589,S
3261,1662625098.6087956,S
3262,1662625115.6092577,S
3263,1662625132.4211557,F
3264,1662625191.6950305,S
3265,1662625220.2952402,S
3266,1662625235.9497564,S
3267,1662625254.1359107,S
3268,1662625280.564211,S
3269,1662625323.808198,S
3270,1662625345.2104354,S
3271,1662625360.898104,S
3272,1662625376.313071,S
3273,1662625398.1322792,S
3274,1662625423.6047213,S
3275,1662625461.6811273,S
3276,1662625485.791244,S
3277,1662625505.307744,F
3278,1662625564.9516778,S
3279,1662625583.9131644,S
3280,1662625601.176453,S
3281,1662625620.163173,S
3282,1662625636.2885213,S
3283,1662625651.5147898,S
3284,1662625668.0651853,S
3285,1662625709.1501098,S
3286,1662625727.5658746,S
3287,1662625744.1812918,S
3288,1662625763.4818869,S
3289,1662625806.6582513,S
3290,1662625825.315607,S
3291,1662625848.6284218,S
3292,1662625868.9747577,S
3293,1662625884.4467218,S
3294,1662625928.061924,F
3295,1662625985.1723902,S
3296,1662626004.33916,S
3297,1662626024.3583832,S
3298,1662626065.790101,S
3299,1662626082.2723444,S
3300,1662626103.699133,F
3301,1662626162.4908376,S
3302,1662626179.8220198,S
3303,1662626195.4972923,S
3304,1662626216.450859,S
3305,1662626256.213992,S
3306,1662626271.7434294,S
3307,1662626287.1517956,S
3308,1662626304.7912118,S
3309,1662626319.8857815,S
3310,1662626332.2735,F
3311,1662626389.7801497,S
3312,1662626412.5359879,F
3313,1662626468.952402,S
3314,1662626484.031915,S
3315,1662626509.3782496,S
3316,1662626526.642037,S
3317,1662626545.5119328,S
3318,1662626574.9359589,S
3319,1662626596.9323337,S
3320,1662626622.2232714,F
3321,1662626686.2700357,S
3322,1662626734.2296865,S
3323,1662626751.7628112,S
3324,1662626794.5257683,F
3325,1662626850.7734928,S
3326,1662626870.4528985,S
3327,1662626893.182076,S
3328,1662626912.6255295,S
3329,1662626939.8132744,F
3330,1662626996.8019884,S
3331,1662627015.8458502,S
3332,1662627058.0432878,S
3333,1662627080.9153025,S
3334,1662627100.701389,S
3335,1662627116.3029869,S
3336,1662627142.0922165,S
3337,1662627157.065983,S
3338,1662627175.8036442,S
3339,1662627194.9567363,F
3340,1662627254.5393114,S
3341,1662627270.609421,S
3342,1662627293.177961,S
3343,1662627334.637445,S
3344,1662627353.6442728,S
3345,1662627369.0659528,S
3346,1662627389.0640666,S
3347,1662627435.806286,S
3348,1662627455.0610697,S
3349,1662627476.0565243,S
3350,1662627499.2969909,S
3351,1662627518.3446345,S
3352,1662627538.4912925,S
3353,1662627557.3843627,F
3354,1662627614.8590646,S
3355,1662627630.2227051,S
3356,1662627647.7167656,S
3357,1662627665.788376,S
3358,1662627685.3107188,S
3359,1662627708.3152375,S
3360,1662627732.9551764,S
3361,1662627750.0661225,S
3362,1662627774.7836676,F
3363,1662627831.6172302,S
3364,1662627848.9356558,F
3365,1662627906.971104,S
3366,1662627951.5124946,F
3367,1662628010.5883799,S
3368,1662628025.5517383,S
3369,1662628043.4497223,S
3370,1662628087.744855,S
3371,1662628107.856247,S
3372,1662628126.2452319,F
3373,1662628186.173914,S
3374,1662628229.2490668,S
3375,1662628250.4069157,S
3376,1662628273.5591185,S
3377,1662628298.2590628,S
3378,1662628323.292901,S
3379,1662628342.6781034,S
3380,1662628368.2300239,S
3381,1662628388.7092783,S
3382,1662628407.212695,S
3383,1662628424.7515926,F
3384,1662628481.5755558,S
3385,1662628522.2824764,F
3386,1662628581.5361242,S
3387,1662628602.2583025,S
3388,1662628617.2725377,S
3389,1662628633.6028774,S
3390,1662628675.5465803,S
3391,1662628691.4962509,S
3392,1662628710.6954694,S
3393,1662628732.4500797,F
3394,1662628789.8572407,S
3395,1662628806.9903848,S
3396,1662628831.4272807,S
3397,1662628852.8411102,S
3398,1662628876.7255068,S
3399,1662628919.1164005,S
3400,1662628933.6383286,S
3401,1662628948.5298545,S
3402,1662628964.6006243,S
3403,1662628988.3183243,S
3404,1662629012.1488738,F
3405,1662629069.741053,S
3406,1662629096.0888832,S
3407,1662629115.2591705,S
3408,1662629129.2836144,S
3409,1662629176.9701748,S
3410,1662629218.0959065,F
3411,1662629277.1720233,S
3412,1662629297.5675766,S
3413,1662629312.629676,S
3414,1662629327.023277,F
3415,1662629384.7273161,S
3416,1662629403.8332922,S
3417,1662629446.4603562,S
3418,1662629462.1963177,S
3419,1662629484.1410291,S
3420,1662629503.990022,S
3421,1662629526.8907204,S
3422,1662629543.4347017,S
3423,1662629561.8152165,S
3424,1662629578.371097,S
3425,1662629597.531014,F
3426,1662629658.0672796,S
3427,1662629679.1069322,F
3428,1662629739.3615584,S
3429,1662629758.047586,S
3430,1662629781.2805035,S
3431,1662629796.9116476,S
3432,1662629816.0377846,S
3433,1662629834.2811918,S
3434,1662629860.45128,F
3435,1662629917.670064,S
3436,1662629937.3037925,S
3437,1662629952.5401254,S
3438,1662629972.9631622,S
3439,1662629989.6538172,F
3440,1662630046.7817595,S
3441,1662630067.496625,S
3442,1662630087.932758,S
3443,1662630103.1930997,S
3444,1662630119.4754457,S
3445,1662630140.836126,S
3446,1662630185.1166143,S
3447,1662630201.3350272,S
3448,1662630215.1470072,S
3449,1662630230.799683,S
3450,1662630251.304125,S
3451,1662630267.775197,S
3452,1662630310.347812,S
3453,1662630349.2785456,S
3454,1662630367.92956,S
3455,1662630410.796872,F
3456,1662630470.0365627,S
3457,1662630485.0944831,S
3458,1662630527.2576644,S
3459,1662630546.3339746,S
3460,1662630566.9189432,S
3461,1662630582.823365,S
3462,1662630606.718017,S
3463,1662630622.3457172,S
3464,1662630641.2728562,S
3465,1662630657.4138901,S
3466,1662630676.3434968,S
3467,1662630691.8174706,S
3468,1662630707.8779857,F
3469,1662630767.1245372,S
3470,1662630783.2926252,S
3471,1662630802.5154943,S
3472,1662630820.135681,S
3473,1662630840.4619014,S
3474,1662630862.628985,F
3475,1662630921.8728166,S
3476,1662630940.35577,S
3477,1662630960.9046476,S
3478,1662630978.7630696,S
3479,1662630999.648232,S
3480,1662631022.336185,S
3481,1662631040.0735402,F
3482,1662631097.8439345,F
3483,1662631154.9726589,S
3484,1662631170.1905134,S
3485,1662631186.99387,F
3486,1662631244.293303,S
3487,1662631268.7374647,S
3488,1662631310.329083,S
3489,1662631331.5690033,S
3490,1662631348.6731284,S
3491,1662631372.2298045,S
3492,1662631390.995736,S
3493,1662631407.0320885,S
3494,1662631422.8555233,S
3495,1662631463.1001186,S
3496,1662631483.5290194,S
3497,1662631496.0792768,S
3498,1662631512.1521604,S
3499,1662631526.7808602,S
3500,1662631567.126071,S
3501,1662631583.0225499,S
3502,1662631598.580507,F
3503,1662631655.8201904,S
3504,1662631671.339916,S
3505,1662631686.6133962,S
3506,1662631703.8615332,S
3507,1662631721.763983,S
3508,1662631770.8122048,F
3509,1662631829.925859,S
3510,1662631852.907171,S
3511,1662631868.2714305,S
3512,1662631891.629065,S
3513,1662631907.9180737,S
3514,1662631924.7677803,S
3515,1662631938.9989574,F
3516,1662631996.2006354,F
3517,1662632056.6817896,S
3518,1662632076.6674154,S
3519,1662632099.3765693,S
3520,1662632124.0378873,S
3521,1662632147.4401941,S
3522,1662632166.224188,S
3523,1662632183.188845,S
3524,1662632229.7980514,S
3525,1662632252.609539,S
3526,1662632276.153682,S
3527,1662632301.117443,S
3528,1662632341.742468,S
3529,1662632361.6970835,S
3530,1662632378.5734453,S
3531,1662632393.541962,S
3532,1662632414.7634885,S
3533,1662632442.6911561,F
3534,1662632500.6399372,S
3535,1662632517.8611152,S
3536,1662632541.3610933,S
3537,1662632559.8096707,S
3538,1662632578.7964215,S
3539,1662632622.078058,S
3540,1662632664.9238908,S
3541,1662632690.2481284,S
3542,1662632711.6692529,S
3543,1662632731.4671285,S
3544,1662632750.9622293,S
3545,1662632775.867142,S
3546,1662632789.5641365,S
